,fixed max,fixed min,fixed average,fixed median,fixed-cnt,unfixed max,unfixed min,unfixed average,unfixed median,unfixed-cnt
<clinit>()V,110.0,110.0,110.0,110.0,1.0,2.0
<init>(I[B)V,17.0,17.0,17.0,17.0,1.0,nan
<init>(I[BZ)V,398.0,398.0,398.0,398.0,1.0,nan
<init>([C)V,387.0,277.0,332.0,332.0,2.0,1.0
NO_METHOD,549.0,0.0,188.57894736842104,121.0,14.0,90.0
applyFinalRules(Ljava/lang/String;Ljava/util/List;Ljava/util/Set;Z)Ljava/lang/String;,1.0,1.0,1.0,1.0,1.0,nan
applyRuleIfCompatible(Ljava/lang/String;Ljava/lang/String;Ljava/util/Set;)Ljava/lang/String;,1.0,1.0,1.0,1.0,1.0,nan
body([III)[I,134.0,134.0,134.0,134.0,2.0,nan
caverphone(Ljava/lang/String;)Ljava/lang/String;,50.0,50.0,50.0,50.0,1.0,nan
clean(Ljava/lang/String;)Ljava/lang/String;,56.0,56.0,56.0,56.0,1.0,1.0
cleanInput(Ljava/lang/String;)Ljava/lang/String;,56.0,56.0,56.0,56.0,1.0,1.0
colognePhonetic(Ljava/lang/String;)Ljava/lang/String;,1.0,1.0,1.0,1.0,1.0,nan
compareTo(Lorg/apache/commons/codec/language/bm/Rule$Phoneme;)I,3.0,3.0,3.0,3.0,1.0,nan
crypt([BLjava/lang/String;)Ljava/lang/String;,119.0,13.0,53.4,15.0,5.0,nan
decode([B)[B,12.0,12.0,12.0,12.0,1.0,11.0
decode([BII)V,390.0,0.0,109.54545454545455,1.0,10.0,32.0
decode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,159.0,1.0,80.0,80.0,4.0,4.0
decodeBase64(Ljava/lang/String;)[B,1.0,1.0,1.0,1.0,1.0,nan
decodeQuotedPrintable([B)[B,nan,nan,nan,nan,nan,35.0
decodeUrl([B)[B,nan,nan,nan,nan,nan,35.0
desSetKey([B)[I,134.0,134.0,134.0,134.0,2.0,nan
doDecoding([B)[B,nan,nan,nan,nan,nan,70.0
doEncoding([B)[B,nan,nan,nan,nan,nan,70.0
encode(Ljava/lang/Object;)Ljava/lang/Object;,12.0,12.0,12.0,12.0,1.0,5.0
encode([B)[B,12.0,12.0,12.0,12.0,1.0,11.0
encode([BII)V,387.0,0.0,86.44444444444444,1.0,6.0,32.0
encode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,159.0,0.0,53.333333333333336,1.0,4.0,nan
encodeQuotedPrintable(Ljava/util/BitSet;[B)[B,nan,nan,nan,nan,nan,23.0
encodeQuotedPrintable(Ljava/util/BitSet;[BZ)[B,nan,nan,nan,nan,nan,12.0
encodeToChar([BZZI)[C,nan,nan,nan,nan,nan,1.0
encodeUrl(Ljava/util/BitSet;[B)[B,nan,nan,nan,nan,nan,35.0
end()I,132.0,132.0,132.0,132.0,2.0,nan
expand(Ljava/lang/String;)Ljava/lang/String;,1.0,1.0,1.0,1.0,1.0,nan
finalise(II[BI)I,nan,nan,nan,nan,nan,20.0
getBytes(Ljava/lang/String;Ljava/nio/charset/Charset;)[B,835.0,167.0,409.3333333333333,226.0,3.0,17.0
getBytesUnchecked(Ljava/lang/String;Ljava/lang/String;)[B,nan,nan,nan,nan,nan,30.0
getEncodedLength([B)J,0.0,0.0,0.0,0.0,0.0,nan
getInitializedMac(Lorg/apache/commons/codec/digest/HmacAlgorithms;[B)Ljavax/crypto/Mac;,1.0,1.0,1.0,1.0,1.0,nan
getMinRating(I)I,2.0,2.0,2.0,2.0,2.0,22.0
getSupportedBytes(Ljava/lang/String;Ljava/lang/String;)[B,nan,nan,nan,nan,nan,1.0
guessLanguages(Ljava/lang/String;)Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;,12.0,12.0,12.0,12.0,1.0,nan
hash128(Ljava/lang/String;)[J,132.0,27.0,62.0,27.0,3.0,1.0
hash128x64([BIIJ)[J,nan,nan,nan,nan,nan,2.0
hash128x64Internal([BIIJ)[J,nan,nan,nan,nan,nan,8.0
hash32(Ljava/lang/String;)I,132.0,27.0,48.0,27.0,5.0,2.0
hash32([BII)I,nan,nan,nan,nan,nan,10.0
hash32([BIII)I,nan,nan,nan,nan,nan,10.0
hash32x86([BIII)I,nan,nan,nan,nan,nan,10.0
hash64(Ljava/lang/String;)J,27.0,27.0,27.0,27.0,2.0,2.0
hash64([BII)J,nan,nan,nan,nan,nan,10.0
hash64([BIII)J,nan,nan,nan,nan,nan,10.0
md5(Ljava/lang/String;)[B,10.0,10.0,10.0,10.0,1.0,5.0
md5Crypt([BLjava/lang/String;Ljava/lang/String;)Ljava/lang/String;,2.0,2.0,2.0,2.0,1.0,13.0
merge(Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;)Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;,459.0,459.0,459.0,459.0,1.0,12.0
metaphone(Ljava/lang/String;)Ljava/lang/String;,542.0,0.0,199.33333333333334,56.0,2.0,16.0
packInt(I[BII)V,nan,nan,nan,nan,nan,3.0
removeDoubleConsonants(Ljava/lang/String;)Ljava/lang/String;,2.0,2.0,2.0,2.0,1.0,11.0
removeDuplicateAlternates(Ljava/lang/String;)Ljava/lang/String;,1.0,1.0,1.0,1.0,1.0,nan
restrictTo(Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;)Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;,459.0,3.0,231.0,231.0,2.0,24.0
run(Ljava/lang/String;Ljava/security/MessageDigest;)V,2.0,0.0,1.0,1.0,1.0,3.0
sha(Ljava/lang/String;)[B,499.0,10.0,254.5,254.5,2.0,5.0
sha256(Ljava/lang/String;)[B,499.0,10.0,254.5,254.5,2.0,5.0
sha2Crypt([BLjava/lang/String;Ljava/lang/String;ILjava/lang/String;)Ljava/lang/String;,14.0,2.0,8.0,8.0,2.0,13.0
